,sde
rosat_lc/TIC307689785_s10_custom_lc_tls.h5,7.519200707109843
rosat_lc/TIC417735733_s14_custom_lc_tls.h5,7.515416580275821
rosat_lc/TIC134749530_s7_custom_lc_tls.h5,7.508051103285241
rosat_lc/TIC262086829_s12_custom_lc_tls.h5,7.4979109254872185
rosat_lc/TIC713148439_s6_custom_lc_tls.h5,7.497278429052919
rosat_lc/TIC441808811_s14_custom_lc_tls.h5,7.4913133125092495
rosat_lc/TIC452981442_s7_custom_lc_tls.h5,7.461565261994729
rosat_lc/TIC241423326_s11_custom_lc_tls.h5,7.425732096648672
rosat_lc/TIC400598180_s8_custom_lc_tls.h5,7.415037569276102
rosat_lc/TIC1236573658_s12_custom_lc_tls.h5,7.393414664250622
rosat_lc/TIC1250875845_s12_custom_lc_tls.h5,7.380781076551778
rosat_lc/TIC281319452_s6_custom_lc_tls.h5,7.359321481706732
rosat_lc/TIC71304330_s9_custom_lc_tls.h5,7.35790346863787
rosat_lc/TIC314952866_s17_custom_lc_tls.h5,7.328401435274249
rosat_lc/TIC356687589_s9_custom_lc_tls.h5,7.323131677637168
rosat_lc/TIC112827315_s13_custom_lc_tls.h5,7.318188334510754
rosat_lc/TIC167334750_s6_custom_lc_tls.h5,7.276889266985655
rosat_lc/TIC234508705_s1_custom_lc_tls.h5,7.246218015470859
rosat_lc/TIC219858901_s14_custom_lc_tls.h5,7.24039301556421
rosat_lc/TIC97914505_s13_custom_lc_tls.h5,7.23841608923924
rosat_lc/TIC53255031_s19_custom_lc_tls.h5,7.226322842511631
rosat_lc/TIC907359859_s10_custom_lc_tls.h5,7.214176317269068
rosat_lc/TIC154381790_s15_custom_lc_tls.h5,7.213658977750621
rosat_lc/TIC713459599_s6_custom_lc_tls.h5,7.199976124770705
rosat_lc/TIC167163913_s1_custom_lc_tls.h5,7.173825157344977
rosat_lc/TIC260636730_s1_custom_lc_tls.h5,7.169939143843892
rosat_lc/TIC342907868_s12_custom_lc_tls.h5,7.137843663325096
rosat_lc/TIC389730842_s13_custom_lc_tls.h5,7.132331790077506
rosat_lc/TIC353595605_s19_custom_lc_tls.h5,7.127081632240095
rosat_lc/TIC99381773_s15_custom_lc_tls.h5,7.126635876731679
rosat_lc/TIC275101326_s15_custom_lc_tls.h5,7.113240461323649
rosat_lc/TIC178805087_s5_custom_lc_tls.h5,7.0918821475277545
rosat_lc/TIC337393383_s12_custom_lc_tls.h5,7.08851025028357
rosat_lc/TIC115104943_s23_custom_lc_tls.h5,7.078770776283292
rosat_lc/TIC376804195_s10_custom_lc_tls.h5,7.072998643598199
rosat_lc/TIC180671254_s22_custom_lc_tls.h5,7.071516042668734
rosat_lc/TIC93550171_s8_custom_lc_tls.h5,7.066079628063199
rosat_lc/TIC119578910_s16_custom_lc_tls.h5,7.05627923999988
rosat_lc/TIC233159259_s14_custom_lc_tls.h5,7.047660479562178
rosat_lc/TIC396693858_s11_custom_lc_tls.h5,7.040205681279953
rosat_lc/TIC198536034_s14_custom_lc_tls.h5,7.040110047943025
rosat_lc/TIC220016021_s2_custom_lc_tls.h5,7.03939042809923
rosat_lc/TIC287757944_s6_custom_lc_tls.h5,7.036921206892568
rosat_lc/TIC118301927_s18_custom_lc_tls.h5,7.0165842658709625
rosat_lc/TIC277299810_s1_custom_lc_tls.h5,7.004187780221991
rosat_lc/TIC293218979_s1_custom_lc_tls.h5,7.0000701822256834
rosat_lc/TIC390228789_s10_custom_lc_tls.h5,6.993444373929942
rosat_lc/TIC410323847_s9_custom_lc_tls.h5,6.9919592602070875
rosat_lc/TIC427586730_s22_custom_lc_tls.h5,6.963243414829146
rosat_lc/TIC44222994_s16_custom_lc_tls.h5,6.962873992663591
rosat_lc/TIC10056999_s22_custom_lc_tls.h5,6.921906462432124
rosat_lc/TIC17619748_s24_custom_lc_tls.h5,6.9074886179678705
rosat_lc/TIC965870352_s11_custom_lc_tls.h5,6.905981648236616
rosat_lc/TIC811342167_s8_custom_lc_tls.h5,6.891889440970367
rosat_lc/TIC164707310_s12_custom_lc_tls.h5,6.885353638572386
rosat_lc/TIC468986279_s7_custom_lc_tls.h5,6.872707189645562
rosat_lc/TIC254322223_s12_custom_lc_tls.h5,6.861191486900492
rosat_lc/TIC114501073_s3_custom_lc_tls.h5,6.859687697772288
rosat_lc/TIC239052494_s19_custom_lc_tls.h5,6.8542890766363245
rosat_lc/TIC393388476_s6_custom_lc_tls.h5,6.844510595131354
rosat_lc/TIC166660531_s11_custom_lc_tls.h5,6.841896215639715
rosat_lc/TIC388437250_s18_custom_lc_tls.h5,6.819612149031692
rosat_lc/TIC24437956_s8_custom_lc_tls.h5,6.7880866520544725
rosat_lc/TIC201898406_s2_custom_lc_tls.h5,6.778323710055885
rosat_lc/TIC334930659_s11_custom_lc_tls.h5,6.771663942270297
rosat_lc/TIC59625037_s6_custom_lc_tls.h5,6.767815248608362
rosat_lc/TIC467578954_s18_custom_lc_tls.h5,6.722184894851036
rosat_lc/TIC425934574_s1_custom_lc_tls.h5,6.703862130381193
rosat_lc/TIC154271808_s16_custom_lc_tls.h5,6.689043695253132
rosat_lc/TIC620333840_s17_custom_lc_tls.h5,6.68875514970867
rosat_lc/TIC20072435_s5_custom_lc_tls.h5,6.686668943484418
rosat_lc/TIC141602778_s19_custom_lc_tls.h5,6.673027888689358
rosat_lc/TIC409614496_s19_custom_lc_tls.h5,6.6673139853199705
rosat_lc/TIC279883861_s12_custom_lc_tls.h5,6.662218142722259
rosat_lc/TIC66397732_s2_custom_lc_tls.h5,6.618251545765933
rosat_lc/TIC156086548_s14_custom_lc_tls.h5,6.610307964649831
rosat_lc/TIC685733983_s5_custom_lc_tls.h5,6.601678446078041
rosat_lc/TIC358287572_s2_custom_lc_tls.h5,6.601516240432979
rosat_lc/TIC393898327_s25_custom_lc_tls.h5,6.594761208921304
rosat_lc/TIC443328072_s6_custom_lc_tls.h5,6.591655017931522
rosat_lc/TIC324606430_s13_custom_lc_tls.h5,6.584499101361697
rosat_lc/TIC287377194_s9_custom_lc_tls.h5,6.570597860693809
rosat_lc/TIC1346991971_s12_custom_lc_tls.h5,6.557976292026989
rosat_lc/TIC307710126_s7_custom_lc_tls.h5,6.551234310249017
rosat_lc/TIC445794382_s19_custom_lc_tls.h5,6.513350618306522
rosat_lc/TIC170366621_s6_custom_lc_tls.h5,6.511471611264709
rosat_lc/TIC1159057944_s12_custom_lc_tls.h5,6.496785008831487
rosat_lc/TIC154343936_s19_custom_lc_tls.h5,6.468998293329679
rosat_lc/TIC159613900_s14_custom_lc_tls.h5,6.466098904242087
rosat_lc/TIC844988270_s10_custom_lc_tls.h5,6.463122991504084
rosat_lc/TIC420197004_s11_custom_lc_tls.h5,6.446141343104305
rosat_lc/TIC414138810_s11_custom_lc_tls.h5,6.441850944836465
rosat_lc/TIC71559423_s20_custom_lc_tls.h5,6.440143205606033
rosat_lc/TIC354571603_s5_custom_lc_tls.h5,6.425685321087506
rosat_lc/TIC405479191_s1_custom_lc_tls.h5,6.396057338699431
rosat_lc/TIC278024057_s1_custom_lc_tls.h5,6.381278159727855
rosat_lc/TIC1316191838_s12_custom_lc_tls.h5,6.358440547646736
rosat_lc/TIC9358795_s5_custom_lc_tls.h5,6.345440285845466
rosat_lc/TIC93242369_s6_custom_lc_tls.h5,6.345386083061931
rosat_lc/TIC356380309_s19_custom_lc_tls.h5,6.335810961136416
rosat_lc/TIC282925798_s14_custom_lc_tls.h5,6.329004611143756
rosat_lc/TIC62480591_s8_custom_lc_tls.h5,6.3257391805406655
rosat_lc/TIC1331946486_s12_custom_lc_tls.h5,6.322662173849729
rosat_lc/TIC1102002796_s16_custom_lc_tls.h5,6.29697041973396
